FRAME_NUMBER,TIME_FPS,TIME_PROCESS,TIME_PHYSICS_PROCESS,MEMORY_STATIC,MEMORY_DYNAMIC,MEMORY_STATIC_MAX,MEMORY_DYNAMIC_MAX,MEMORY_MESSAGE_BUFFER_MAX,OBJECT_COUNT,OBJECT_RESOURCE_COUNT,OBJECT_NODE_COUNT,OBJECT_ORPHAN_NODE_COUNT,RENDER_OBJECTS_IN_FRAME,RENDER_VERTICES_IN_FRAME,RENDER_MATERIAL_CHANGES_IN_FRAME,RENDER_SHADER_CHANGES_IN_FRAME,RENDER_SURFACE_CHANGES_IN_FRAME,RENDER_DRAW_CALLS_IN_FRAME,RENDER_2D_ITEMS_IN_FRAME,RENDER_2D_DRAW_CALLS_IN_FRAME,RENDER_VIDEO_MEM_USED,RENDER_TEXTURE_MEM_USED,RENDER_VERTEX_MEM_USED,RENDER_USAGE_VIDEO_MEM_TOTAL,PHYSICS_2D_ACTIVE_OBJECTS,PHYSICS_2D_COLLISION_PAIRS,PHYSICS_2D_ISLAND_COUNT,PHYSICS_3D_ACTIVE_OBJECTS,PHYSICS_3D_COLLISION_PAIRS,PHYSICS_3D_ISLAND_COUNT,AUDIO_OUTPUT_LATENCY,
123,60,0,0,52738040,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,25,39,11253764,11253764,0,0,9,13328,9,0,0,0,0,
124,60,0,0,52737456,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,25,39,11253764,11253764,0,0,9,13327,9,0,0,0,0,
125,60,0,0,52730664,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,25,39,11253764,11253764,0,0,9,13326,9,0,0,0,0,
126,60,0,0,52731048,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,23,38,11253764,11253764,0,0,9,13326,9,0,0,0,0,
127,60,0,0,52731488,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,23,38,11253764,11253764,0,0,9,13327,9,0,0,0,0,
128,60,0,0,52735016,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,23,38,11253764,11253764,0,0,9,13326,9,0,0,0,0,
129,60,0,0,52732528,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,23,38,11253764,11253764,0,0,9,13327,9,0,0,0,0,
130,60,0,0,52731576,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,36,11253764,11253764,0,0,9,13326,9,0,0,0,0,
131,60,0,0,52732560,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,36,11253764,11253764,0,0,9,13326,9,0,0,0,0,
132,60,0,0,52741992,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,36,11253764,11253764,0,0,9,13326,9,0,0,0,0,
133,60,0,0,52747656,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,36,11253764,11253764,0,0,9,13325,9,0,0,0,0,
134,60,0,0,52746152,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,36,11253764,11253764,0,0,9,13322,9,0,0,0,0,
135,60,0,0,52745880,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,36,11253764,11253764,0,0,9,13322,9,0,0,0,0,
136,60,0,0,52746576,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,36,11253764,11253764,0,0,9,13323,9,0,0,0,0,
137,60,0,0,52751960,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,36,11253764,11253764,0,0,9,13322,9,0,0,0,0,
138,60,0,0,52759248,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,36,11253764,11253764,0,0,9,13325,9,0,0,0,0,
139,60,0,0,52749208,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,36,11253764,11253764,0,0,9,13324,9,0,0,0,0,
140,60,0,0,52748792,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,36,11253764,11253764,0,0,9,13323,8,0,0,0,0,
141,60,0,0,52749472,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,36,11253764,11253764,0,0,9,13324,8,0,0,0,0,
142,60,0,0,52743704,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,19,32,11253764,11253764,0,0,9,13323,8,0,0,0,0,
143,60,0,0,52743704,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,19,32,11253764,11253764,0,0,9,13323,8,0,0,0,0,
144,60,0,0,52742696,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,19,32,11253764,11253764,0,0,9,13321,8,0,0,0,0,
145,60,0,0,52743264,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,19,32,11253764,11253764,0,0,9,13322,8,0,0,0,0,
146,60,0,0,52752664,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,19,32,11253764,11253764,0,0,9,13323,8,0,0,0,0,
147,60,0,0,52752096,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,19,32,11253764,11253764,0,0,9,13322,8,0,0,0,0,
148,60,0,0,52764976,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,19,32,11253764,11253764,0,0,9,13323,8,0,0,0,0,
149,60,0,0,52762704,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,19,32,11253764,11253764,0,0,9,13323,8,0,0,0,0,
150,60,0,0,52763344,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,19,32,11253764,11253764,0,0,9,13323,8,0,0,0,0,
151,60,0,0,52769560,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,19,32,11253764,11253764,0,0,9,13324,8,0,0,0,0,
152,60,0,0,52762584,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,19,32,11253764,11253764,0,0,9,13324,8,0,0,0,0,
153,60,0,0,52761576,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,19,32,11253764,11253764,0,0,9,13322,8,0,0,0,0,
154,60,0,0,52760928,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,17,30,11253764,11253764,0,0,9,13321,8,0,0,0,0,
155,60,0,0,52761696,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,17,30,11253764,11253764,0,0,9,13322,8,0,0,0,0,
156,60,0,0,52751912,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,17,30,11253764,11253764,0,0,9,13321,8,0,0,0,0,
157,60,0,0,52762200,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,17,30,11253764,11253764,0,0,9,13323,8,0,0,0,0,
158,60,0,0,52765720,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,17,30,11253764,11253764,0,0,9,13323,8,0,0,0,0,
159,60,0,0,52765336,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,17,30,11253764,11253764,0,0,9,13323,8,0,0,0,0,
160,60,0,0,52765408,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,17,30,11253764,11253764,0,0,9,13322,8,0,0,0,0,
161,60,0,0,52765848,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,17,30,11253764,11253764,0,0,9,13323,8,0,0,0,0,
162,60,0,0,52754352,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,17,30,11253764,11253764,0,0,9,13324,8,0,0,0,0,
163,60,0,0,52752904,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,17,30,11253764,11253764,0,0,9,13321,8,0,0,0,0,
164,60,0,0,52752776,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,18,31,11253764,11253764,0,0,9,13321,8,0,0,0,0,
165,60,0,0,52753912,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,18,30,11253764,11253764,0,0,9,13323,8,0,0,0,0,
166,60,0,0,52753032,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,18,30,11253764,11253764,0,0,9,13321,8,0,0,0,0,
167,60,0,0,52753912,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,18,30,11253764,11253764,0,0,9,13323,8,0,0,0,0,
168,60,0,0,52753400,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,18,30,11253764,11253764,0,0,9,13323,8,0,0,0,0,
169,60,0,0,52746616,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,18,30,11253764,11253764,0,0,9,13323,8,0,0,0,0,
170,60,0,0,52747312,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,18,30,11253764,11253764,0,0,9,13324,8,0,0,0,0,
171,60,0,0,52747312,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,18,30,11253764,11253764,0,0,9,13324,8,0,0,0,0,
172,60,0,0,52740328,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,18,30,11253764,11253764,0,0,9,13323,8,0,0,0,0,
173,60,0,0,52732456,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,18,30,11253764,11253764,0,0,9,13321,8,0,0,0,0,
174,60,0,0,52734600,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,18,30,11253764,11253764,0,0,9,13325,8,0,0,0,0,
175,60,0,0,52729424,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,18,30,11253764,11253764,0,0,9,13326,8,0,0,0,0,
176,60,0,0,52735528,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,18,30,11253764,11253764,0,0,9,13325,8,0,0,0,0,
177,60,0,0,52734080,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,18,30,11253764,11253764,0,0,9,13322,8,0,0,0,0,
178,60,0,0,52733696,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,18,30,11253764,11253764,0,0,9,13322,8,0,0,0,0,
179,60,0,0,52734208,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,18,30,11253764,11253764,0,0,9,13322,8,0,0,0,0,
180,60,0,0,52734848,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,18,30,11253764,11253764,0,0,9,13324,9,0,0,0,0,
181,60,0,0,52744344,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,18,30,11253764,11253764,0,0,9,13327,9,0,0,0,0,
182,60,0,0,52746368,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,18,30,11253764,11253764,0,0,9,13324,9,0,0,0,0,
183,60,0,0,52745856,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,18,30,11253764,11253764,0,0,9,13324,9,0,0,0,0,
184,60,0,0,52746384,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,20,36,11253764,11253764,0,0,9,13322,9,0,0,0,0,
185,60,0,0,52745816,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,20,36,11253764,11253764,0,0,9,13321,9,0,0,0,0,
186,60,0,0,52746696,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,20,36,11253764,11253764,0,0,9,13323,9,0,0,0,0,
187,60,0,0,52748304,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,20,36,11253764,11253764,0,0,9,13326,9,0,0,0,0,
188,60,0,0,52748608,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,20,36,11253764,11253764,0,0,9,13327,9,0,0,0,0,
189,60,0,0,52750256,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,20,36,11253764,11253764,0,0,9,13330,9,0,0,0,0,
190,60,0,0,52749376,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,20,36,11253764,11253764,0,0,9,13328,9,0,0,0,0,
191,60,0,0,52763904,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,20,36,11253764,11253764,0,0,9,13328,9,0,0,0,0,
192,60,0,0,52762752,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,20,36,11253764,11253764,0,0,9,13326,9,0,0,0,0,
193,60,0,0,52763192,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,20,36,11253764,11253764,0,0,9,13327,9,0,0,0,0,
194,60,0,0,52763008,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,22,38,11253764,11253764,0,0,9,13326,9,0,0,0,0,
195,60,0,0,52768064,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,22,38,11253764,11253764,0,0,9,13325,9,0,0,0,0,
196,60,0,0,52768504,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,22,38,11253764,11253764,0,0,9,13326,9,0,0,0,0,
197,60,0,0,52768336,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,22,38,11253764,11253764,0,0,9,13326,9,0,0,0,0,
198,60,0,0,52768792,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13326,9,0,0,0,0,
199,60,0,0,52768720,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13326,9,0,0,0,0,
200,60,0,0,52766584,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13326,9,0,0,0,0,
201,60,0,0,52759320,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13324,9,0,0,0,0,
202,60,0,0,52758624,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13323,9,0,0,0,0,
203,60,0,0,52758384,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13321,8,0,0,0,0,
204,60,0,0,52757072,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13320,8,0,0,0,0,
205,60,0,0,52749376,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13322,8,0,0,0,0,
206,60,0,0,52740480,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13322,8,0,0,0,0,
207,60,0,0,52740520,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13323,8,0,0,0,0,
208,60,0,0,52740760,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13323,8,0,0,0,0,
209,60,0,0,52750544,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13324,8,0,0,0,0,
210,60,0,0,52757160,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13325,8,0,0,0,0,
211,60,0,0,52755840,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13322,8,0,0,0,0,
212,60,0,0,52756216,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13323,9,0,0,0,0,
213,60,0,0,52756856,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13323,9,0,0,0,0,
214,60,0,0,52761864,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13321,9,0,0,0,0,
215,60,0,0,52768712,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13323,9,0,0,0,0,
216,60,0,0,52758856,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13323,9,0,0,0,0,
217,60,0,0,52759496,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13324,9,0,0,0,0,
218,60,0,0,52754312,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13326,9,0,0,0,0,
219,60,0,0,52753680,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13325,9,0,0,0,0,
220,60,0,0,52753600,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13325,9,0,0,0,0,
221,60,0,0,52752408,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13323,9,0,0,0,0,
222,60,0,0,52751880,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13322,9,0,0,0,0,
223,60,0,0,52752192,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13323,9,0,0,0,0,
224,60,0,0,52757848,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13322,9,0,0,0,0,
225,60,0,0,52764272,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13323,9,0,0,0,0,
226,60,0,0,52763888,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13323,9,0,0,0,0,
227,60,0,0,52764840,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13324,9,0,0,0,0,
228,60,0,0,52771248,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13325,9,0,0,0,0,
229,60,0,0,52771688,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13326,9,0,0,0,0,
230,60,0,0,52770240,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,37,11253764,11253764,0,0,9,13323,9,0,0,0,0,
231,60,0,0,52769984,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,19,35,11253764,11253764,0,0,9,13323,9,0,0,0,0,
232,60,0,0,52769928,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,20,38,11253764,11253764,0,0,9,13322,9,0,0,0,0,
233,60,0,0,52759824,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,20,38,11253764,11253764,0,0,9,13321,9,0,0,0,0,
234,60,0,0,52773760,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,20,38,11253764,11253764,0,0,9,13323,9,0,0,0,0,
235,60,0,0,52777024,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,20,38,11253764,11253764,0,0,9,13323,9,0,0,0,0,
236,60,0,0,52777400,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,20,38,11253764,11253764,0,0,9,13324,9,0,0,0,0,
237,60,0,0,52781608,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,20,38,11253764,11253764,0,0,9,13326,9,0,0,0,0,
238,60,0,0,52781168,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,20,38,11253764,11253764,0,0,9,13325,9,0,0,0,0,
239,60,0,0,52768816,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,20,38,11253764,11253764,0,0,9,13325,9,0,0,0,0,
240,60,0,0,52768824,2753920,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,20,38,11253764,11253764,0,0,9,13323,9,0,0,0,0,
241,60,0,0,52768768,2753920,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,20,38,11253764,11253764,0,0,9,13323,9,0,0,0,0,
242,60,0,0,52769024,2753920,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,22,39,11253764,11253764,0,0,9,13323,9,0,0,0,0,
243,60,0,0,52764920,2753920,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,22,39,11253764,11253764,0,0,9,13322,9,0,0,0,0,
244,60,0,0,52765360,2753920,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,22,39,11253764,11253764,0,0,9,13323,9,0,0,0,0,
245,60,0,0,52765264,2753920,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,22,39,11253764,11253764,0,0,9,13323,9,0,0,0,0,
246,60,0,0,52766216,2753920,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,22,39,11253764,11253764,0,0,9,13324,9,0,0,0,0,
247,60,0,0,52767992,2753920,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,22,39,11253764,11253764,0,0,9,13326,9,0,0,0,0,
248,60,0,0,52754760,2753920,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,22,39,11253764,11253764,0,0,9,13324,9,0,0,0,0,
249,60,0,0,52754008,2753920,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,22,39,11253764,11253764,0,0,9,13322,9,0,0,0,0,
250,60,0,0,52747040,2753920,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,22,39,11253764,11253764,0,0,9,13321,9,0,0,0,0,
251,60,0,0,52758288,2753920,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,22,39,11253764,11253764,0,0,9,13322,8,0,0,0,0,
252,60,0,0,52758472,2753920,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,22,39,11253764,11253764,0,0,9,13323,8,0,0,0,0,
253,60,0,0,52758856,2753920,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,22,39,11253764,11253764,0,0,9,13323,8,0,0,0,0,
254,60,0,0,52759152,2753920,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,22,39,11253764,11253764,0,0,9,13324,8,0,0,0,0,
255,60,0,0,52765752,2753920,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,22,39,11253764,11253764,0,0,9,13325,8,0,0,0,0,
256,60,0,0,52765752,2753920,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,22,39,11253764,11253764,0,0,9,13325,8,0,0,0,0,
257,60,0,0,52754896,2753920,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,22,39,11253764,11253764,0,0,9,13322,8,0,0,0,0,
258,60,0,0,52751040,2753920,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,22,39,11253764,11253764,0,0,9,13322,8,0,0,0,0,
259,60,0,0,52751232,2753920,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,22,39,11253764,11253764,0,0,9,13322,8,0,0,0,0,
260,60,0,0,52750352,2753920,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,25,42,11253764,11253764,0,0,9,13320,8,0,0,0,0,
261,60,0,0,52751232,2753920,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,25,42,11253764,11253764,0,0,9,13322,8,0,0,0,0,
262,60,0,0,52750720,2753920,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,25,42,11253764,11253764,0,0,9,13322,8,0,0,0,0,
263,60,0,0,52751432,2753920,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,25,42,11253764,11253764,0,0,9,13323,8,0,0,0,0,
264,60,0,0,52752568,2753920,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,25,42,11253764,11253764,0,0,9,13325,8,0,0,0,0,
265,60,0,0,52752128,2753920,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,25,42,11253764,11253764,0,0,9,13324,8,0,0,0,0,
266,60,0,0,52761472,2753920,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,25,42,11253764,11253764,0,0,9,13324,8,0,0,0,0,
267,60,0,0,52760336,2753920,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,25,42,11253764,11253764,0,0,9,13322,8,0,0,0,0,
268,60,0,0,52760280,2753920,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,24,41,11253764,11253764,0,0,9,13321,8,0,0,0,0,
269,60,0,0,52767136,2753920,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,24,41,11253764,11253764,0,0,9,13322,8,0,0,0,0,
270,60,0,0,52766824,2753920,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,24,41,11253764,11253764,0,0,9,13321,8,0,0,0,0,
271,60,0,0,52767136,2753920,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,24,41,11253764,11253764,0,0,9,13322,8,0,0,0,0,
272,60,0,0,52766752,2753920,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,24,41,11253764,11253764,0,0,9,13322,8,0,0,0,0,
273,60,0,0,52768904,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,24,41,11253764,11253764,0,0,9,13323,8,0,0,0,0,
274,60,0,0,52769440,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,22,35,11253764,11253764,0,0,9,13324,8,0,0,0,0,
275,60,0,0,52769872,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,20,33,11253764,11253764,0,0,9,13325,8,0,0,0,0,
276,60,0,0,52762400,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,34,11253764,11253764,0,0,9,13322,8,0,0,0,0,
277,60,0,0,52762144,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,34,11253764,11253764,0,0,9,13322,8,0,0,0,0,
278,60,0,0,52761960,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,34,11253764,11253764,0,0,9,13321,8,0,0,0,0,
279,60,0,0,52761392,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,34,11253764,11253764,0,0,9,13320,8,0,0,0,0,
280,60,0,0,52748384,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,34,11253764,11253764,0,0,9,13322,8,0,0,0,0,
281,60,0,0,52748128,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,34,11253764,11253764,0,0,9,13322,8,0,0,0,0,
282,60,0,0,52748880,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,34,11253764,11253764,0,0,9,13324,8,0,0,0,0,
283,58,0,0,52753824,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,21,34,11253764,11253764,0,0,9,13326,8,0,0,0,0,
284,58,0,0,52767912,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,23,36,11253764,11253764,0,0,9,13325,8,0,0,0,0,
285,58,0,0,52773784,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,23,36,11253764,11253764,0,0,9,13323,8,0,0,0,0,
286,58,0,0,52772584,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,23,36,11253764,11253764,0,0,9,13321,8,0,0,0,0,
287,58,0,0,52772528,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,23,36,11253764,11253764,0,0,9,13321,8,0,0,0,0,
288,58,0,0,52773272,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,23,36,11253764,11253764,0,0,9,13322,8,0,0,0,0,
289,58,0,0,52779160,2753912,53544088,6464844,3600,1717,229,484,0,0,0,0,0,0,0,23,36,11253764,11253764,0,0,9,13322,8,0,0,0,0,
